sampleA,sampleB,snp_distance,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
CARE0063#6,CARE0210#1,2,-3.726693279,-2.954242916,-2.602028511,-2.434260744,-2.372097686,-2.378950768,-2.434595908,-2.526608827,-2.646792631,-2.789449291,-2.95045509,-3.126728361,-3.315905037,-3.516131549,-3.725927512,-3.944091725,-4.169636045,-4.401737766,-4.639704606,-4.882948503,-5.130965679
CARE0063#6,CARE0063#7,1,-2.576119533,-2.129591652,-2.050288469,-2.103539173,-2.223453478,-2.384433971,-2.57360861,-2.78340443,-3.008948741,-3.24691558,-3.494932756,-3.751248735,-4.014533383,-4.283752767,-4.558087251,-4.836876086,-5.11957882,-5.405747762,-5.695007896,-5.987041958,-6.281579149
CARE0063#6,CARE0063#10,0,-2.035296833,-1.623932631,-1.706007499,-1.966495353,-2.287671317,-2.62607299,-2.968477875,-3.311656799,-3.654963247,-3.998287985,-4.341615045,-4.684942371,-5.028269724,-5.371597079,-5.714924435,-6.058251791,-6.401579147,-6.744906503,-7.088233858,-7.431561214,-7.77488857
CARE0063#6,CARE0063#9,0,-2.035296833,-1.623932631,-1.706007499,-1.966495353,-2.287671317,-2.62607299,-2.968477875,-3.311656799,-3.654963247,-3.998287985,-4.341615045,-4.684942371,-5.028269724,-5.371597079,-5.714924435,-6.058251791,-6.401579147,-6.744906503,-7.088233858,-7.431561214,-7.77488857
CARE0063#6,hcw#43,0,-1.835429622,-1.566160344,-1.732531197,-2.03117828,-2.365314686,-2.707096686,-3.05020654,-3.393507637,-3.736832218,-4.080159313,-4.423486647,-4.766814001,-5.110141357,-5.453468713,-5.796796068,-6.140123424,-6.48345078,-6.826778136,-7.170105492,-7.513432847,-7.856760203
CARE0063#6,CARE0220#1,3,-4.971114382,-3.905995985,-3.328106926,-2.97736463,-2.760927766,-2.634230585,-2.572090214,-2.558742331,-2.583615926,-2.639261206,-2.720224297,-2.822389596,-2.942573401,-3.078261392,-3.227432733,-3.388438532,-3.559915631,-3.740724057,-3.929900733,-4.126624615,-4.330190028
CARE0063#6,CARE0063#8,0,-2.035296833,-1.623932631,-1.706007499,-1.966495353,-2.287671317,-2.62607299,-2.968477875,-3.311656799,-3.654963247,-3.998287985,-4.341615045,-4.684942371,-5.028269724,-5.371597079,-5.714924435,-6.058251791,-6.401579147,-6.744906503,-7.088233858,-7.431561214,-7.77488857
CARE0063#6,CARE0063#11,0,-2.235164045,-1.699406616,-1.697777498,-1.912716072,-2.214486113,-2.546410369,-2.887079222,-3.229872429,-3.573105757,-3.916418397,-4.259743679,-4.60307077,-4.946398094,-5.289725447,-5.633052802,-5.976380158,-6.319707514,-6.663034869,-7.006362225,-7.349689581,-7.693016937
CARE0063#6,CARE0097#2,2,-3.883663542,-2.999989828,-2.608612688,-2.42971132,-2.364915065,-2.371236035,-2.426787291,-2.518785502,-2.638967233,-2.781623628,-2.942629396,-3.118902664,-3.308079339,-3.508305852,-3.718101815,-3.936266028,-4.161810348,-4.393912068,-4.631878908,-4.875122806,-5.123139982
CARE0063#6,hcw#44,4,-6.19377858,-4.916264924,-4.158321488,-3.653816834,-3.303902983,-3.059428957,-2.891928616,-2.783270582,-2.721132799,-2.696735371,-2.70359049,-2.736762918,-2.792408201,-2.86747157,-2.959484498,-3.066423075,-3.18660688,-3.318625142,-3.461281802,-3.613553921,-3.77455972
CARE0063#6,hcw#45,4,-6.19377858,-4.916264924,-4.158321488,-3.653816834,-3.303902983,-3.059428957,-2.891928616,-2.783270582,-2.721132799,-2.696735371,-2.70359049,-2.736762918,-2.792408201,-2.86747157,-2.959484498,-3.066423075,-3.18660688,-3.318625142,-3.461281802,-3.613553921,-3.77455972
CARE0063#6,hcw#46,4,-6.19377858,-4.916264924,-4.158321488,-3.653816834,-3.303902983,-3.059428957,-2.891928616,-2.783270582,-2.721132799,-2.696735371,-2.70359049,-2.736762918,-2.792408201,-2.86747157,-2.959484498,-3.066423075,-3.18660688,-3.318625142,-3.461281802,-3.613553921,-3.77455972
CARE0063#6,hcw#47,4,-6.19377858,-4.916264924,-4.158321488,-3.653816834,-3.303902983,-3.059428957,-2.891928616,-2.783270582,-2.721132799,-2.696735371,-2.70359049,-2.736762918,-2.792408201,-2.86747157,-2.959484498,-3.066423075,-3.18660688,-3.318625142,-3.461281802,-3.613553921,-3.77455972
CARE0063#6,hcw#48,2,-3.883663542,-2.999989828,-2.608612688,-2.42971132,-2.364915065,-2.371236035,-2.426787291,-2.518785502,-2.638967233,-2.781623628,-2.942629396,-3.118902664,-3.308079339,-3.508305852,-3.718101815,-3.936266028,-4.161810348,-4.393912068,-4.631878908,-4.875122806,-5.123139982
CARE0063#6,hcw#49,1,-2.935041646,-2.240265348,-2.049738814,-2.063826783,-2.172607488,-2.330954784,-2.51959731,-2.729299246,-2.95482885,-3.192793617,-3.440810528,-3.697126475,-3.96041112,-4.229630503,-4.503964987,-4.782753822,-5.065456556,-5.351625498,-5.640885633,-5.932919694,-6.227456886
CARE0063#6,hcw#50,3,-4.998730554,-3.914206233,-3.329839758,-2.97736143,-2.760538849,-2.633768548,-2.571616079,-2.558266418,-2.583139777,-2.63878503,-2.719748117,-2.821913416,-2.942097221,-3.077785212,-3.226956553,-3.387962352,-3.559439451,-3.740247877,-3.929424553,-4.126148435,-4.329713848
CARE0063#6,hcw#52,0,-2.035296833,-1.623932631,-1.706007499,-1.966495353,-2.287671317,-2.62607299,-2.968477875,-3.311656799,-3.654963247,-3.998287985,-4.341615045,-4.684942371,-5.028269724,-5.371597079,-5.714924435,-6.058251791,-6.401579147,-6.744906503,-7.088233858,-7.431561214,-7.77488857
CARE0063#6,hcw#55,0,-2.035296833,-1.623932631,-1.706007499,-1.966495353,-2.287671317,-2.62607299,-2.968477875,-3.311656799,-3.654963247,-3.998287985,-4.341615045,-4.684942371,-5.028269724,-5.371597079,-5.714924435,-6.058251791,-6.401579147,-6.744906503,-7.088233858,-7.431561214,-7.77488857
CARE0063#6,hcw#56,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
CARE0063#6,hcw#57,3,-4.971114382,-3.905995985,-3.328106926,-2.97736463,-2.760927766,-2.634230585,-2.572090214,-2.558742331,-2.583615926,-2.639261206,-2.720224297,-2.822389596,-2.942573401,-3.078261392,-3.227432733,-3.388438532,-3.559915631,-3.740724057,-3.929900733,-4.126624615,-4.330190028
CARE0063#6,hcw#58,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
CARE0063#6,hcw#59,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
CARE0063#6,hcw#60,3,-4.971114382,-3.905995985,-3.328106926,-2.97736463,-2.760927766,-2.634230585,-2.572090214,-2.558742331,-2.583615926,-2.639261206,-2.720224297,-2.822389596,-2.942573401,-3.078261392,-3.227432733,-3.388438532,-3.559915631,-3.740724057,-3.929900733,-4.126624615,-4.330190028
CARE0063#6,hcw#61,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
CARE0063#6,hcw#62,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
CARE0063#6,hcw#64,3,-4.954170378,-3.902012422,-3.32750369,-2.977466364,-2.761151673,-2.634472625,-2.572334612,-2.558987002,-2.583860625,-2.639505908,-2.720468999,-2.822634298,-2.942818103,-3.078506094,-3.227677435,-3.388683234,-3.560160333,-3.740968759,-3.930145435,-4.126869317,-4.33043473
CARE0063#6,hcw#65,3,-4.954170378,-3.902012422,-3.32750369,-2.977466364,-2.761151673,-2.634472625,-2.572334612,-2.558987002,-2.583860625,-2.639505908,-2.720468999,-2.822634298,-2.942818103,-3.078506094,-3.227677435,-3.388683234,-3.560160333,-3.740968759,-3.930145435,-4.126869317,-4.33043473
CARE0063#6,CARE0244#1,2,-4.066221625,-3.079816383,-2.633103643,-2.429828321,-2.35620491,-2.35984775,-2.414702721,-2.50654255,-2.62669222,-2.769342761,-2.930347554,-3.106620673,-3.295797327,-3.496023836,-3.705819799,-3.923984012,-4.149528332,-4.381630053,-4.619596893,-4.86284079,-5.110857966
CARE0063#6,CARE0243#1,3,-5.037917951,-3.928140028,-3.333562093,-2.977736022,-2.76000253,-2.633021177,-2.570826133,-2.55746886,-2.582340997,-2.63798607,-2.718949135,-2.82111443,-2.941298234,-3.076986225,-3.226157567,-3.387163366,-3.558640464,-3.739448891,-3.928625567,-4.125349448,-4.328914862
CARE0063#6,CARE0097#3,3,-5.088825898,-3.948965977,-3.340225547,-2.978920063,-2.759419353,-2.631952766,-2.569641916,-2.556260193,-2.581127698,-2.636771976,-2.717734915,-2.819900192,-2.940083994,-3.075771984,-3.224943326,-3.385949125,-3.557426224,-3.73823465,-3.927411326,-4.124135207,-4.327700621
CARE0063#6,hcw#72,0,-2.834765679,-1.998235452,-1.764603082,-1.823225978,-2.035867953,-2.325442616,-2.649301523,-2.986440102,-3.328030732,-3.670923624,-4.014153082,-4.357460379,-4.700783967,-5.04411067,-5.387437921,-5.730765261,-6.074092614,-6.41741997,-6.760747325,-7.104074681,-7.447402037
CARE0063#6,hcw#73,1,-3.394520818,-2.467741267,-2.120899055,-2.045858957,-2.112290069,-2.253827419,-2.436815319,-2.644874556,-2.869984412,-3.107853354,-3.355850472,-3.612162683,-3.875446678,-4.144665957,-4.419000425,-4.697789258,-4.980491991,-5.266660933,-5.555921068,-5.847955129,-6.142492321
CARE0063#6,hcw#74,0,-2.834765679,-1.998235452,-1.764603082,-1.823225978,-2.035867953,-2.325442616,-2.649301523,-2.986440102,-3.328030732,-3.670923624,-4.014153082,-4.357460379,-4.700783967,-5.04411067,-5.387437921,-5.730765261,-6.074092614,-6.41741997,-6.760747325,-7.104074681,-7.447402037
CARE0063#6,hcw#75,0,-2.834765679,-1.998235452,-1.764603082,-1.823225978,-2.035867953,-2.325442616,-2.649301523,-2.986440102,-3.328030732,-3.670923624,-4.014153082,-4.357460379,-4.700783967,-5.04411067,-5.387437921,-5.730765261,-6.074092614,-6.41741997,-6.760747325,-7.104074681,-7.447402037
CARE0063#6,CARE0063#12,2,-4.175258202,-3.13526881,-2.654763604,-2.433512643,-2.351906442,-2.352572785,-2.406481343,-2.498059806,-2.618145712,-2.760782314,-2.921784346,-3.098056964,-3.287233535,-3.487460031,-3.697255992,-3.915420205,-4.140964525,-4.373066245,-4.611033085,-4.854276983,-5.102294159
CARE0063#6,CARE0224#2,3,-5.224201072,-4.014084466,-3.365957059,-2.985995585,-2.75900911,-2.628965773,-2.565881432,-2.552293964,-2.577112301,-2.632745903,-2.713706715,-2.815871602,-2.936055336,-3.071743316,-3.220914656,-3.381920455,-3.553397554,-3.73420598,-3.923382656,-4.120106537,-4.323671951
CARE0063#6,CARE0273#1,0,-3.434367314,-2.366920574,-1.934810955,-1.835169476,-1.93376924,-2.15085778,-2.434730911,-2.752824231,-3.086544751,-3.426585263,-3.768896174,-4.111937344,-4.455190802,-4.798500542,-5.141823999,-5.485150549,-5.828477748,-6.171805076,-6.515132427,-6.858459782,-7.201787137
CARE0063#6,CARE0214#3,4,-6.539051465,-5.088123642,-4.234798623,-3.683121357,-3.312197229,-3.059275297,-2.888695336,-2.779013579,-2.716563496,-2.692078094,-2.698910198,-2.732077006,-2.787721003,-2.862784095,-2.954796966,-3.061735533,-3.181919335,-3.313937597,-3.456594257,-3.608866376,-3.769872175
CARE0063#6,CARE0274#1,3,-5.500502422,-4.172962553,-3.445165233,-3.017619193,-2.765849319,-2.624548654,-2.556972016,-2.541792284,-2.566103471,-2.621590351,-2.702512251,-2.804667602,-2.924849165,-3.060536682,-3.209707929,-3.370713711,-3.542190806,-3.722999232,-3.912175908,-4.10889979,-4.312465203
CARE0063#6,CARE0273#2,1,-4.077154355,-2.892442266,-2.336861791,-2.10793421,-2.073284071,-2.156563655,-2.310258889,-2.505430461,-2.725535895,-2.961670592,-3.209125329,-3.465282905,-3.728526361,-3.997735798,-4.27206804,-4.550856401,-4.833559041,-5.119727965,-5.408988096,-5.701022157,-5.995559349
CARE0063#6,CARE0210#2,2,-4.842046478,-3.54431365,-2.869977298,-2.517661763,-2.357483924,-2.316632282,-2.351173262,-2.434723567,-2.551825678,-2.693458349,-2.854151818,-3.030337111,-3.219490772,-3.419711665,-3.629506342,-3.847670277,-4.073214541,-4.305316251,-4.543283089,-4.786526986,-5.034544162
CARE0063#6,CARE0210#3,2,-4.992916066,-3.647708525,-2.933641984,-2.550366401,-2.36814619,-2.313192429,-2.339714203,-2.419225985,-2.534521568,-2.675431229,-2.835863464,-3.011962774,-3.201090444,-3.40130407,-3.611096857,-3.829260332,-4.054804491,-4.286906178,-4.524873012,-4.768116908,-5.016134084
CARE0063#6,CARE0097#5,2,-5.148002882,-3.756863966,-3.003507022,-2.588639885,-2.382959665,-2.312180051,-2.329124172,-2.40346857,-2.51627834,-2.656116371,-2.816131412,-2.992082816,-3.181162352,-3.381361498,-3.591150233,-3.809312649,-4.034856547,-4.266958174,-4.504924994,-4.748168888,-4.996186063
CARE0063#6,CARE0097#4,2,-4.992916066,-3.647708525,-2.933641984,-2.550366401,-2.36814619,-2.313192429,-2.339714203,-2.419225985,-2.534521568,-2.675431229,-2.835863464,-3.011962774,-3.201090444,-3.40130407,-3.611096857,-3.829260332,-4.054804491,-4.286906178,-4.524873012,-4.768116908,-5.016134084
CARE0198#1,hcw#40,2,-3.710424385,-2.952322796,-2.602304879,-2.434795451,-2.372657174,-2.379512272,-2.435157555,-2.527170482,-2.647354287,-2.790010947,-2.951016746,-3.127290017,-3.316466693,-3.516693205,-3.726489169,-3.944653381,-4.170197701,-4.402299422,-4.640266262,-4.88351016,-5.131527335
CARE0198#1,hcw#41,2,-3.707483961,-2.952199028,-2.602379204,-2.434880936,-2.372743183,-2.379598303,-2.435243586,-2.527256513,-2.647440318,-2.790096978,-2.951102777,-3.127376048,-3.316552724,-3.516779236,-3.7265752,-3.944739412,-4.170283733,-4.402385453,-4.640352293,-4.883596191,-5.131613367
CARE0198#1,hcw#49,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
CARE0198#1,CARE0244#1,5,-7.42278018,-5.96834182,-5.057461148,-4.419654171,-3.951994019,-3.60216451,-3.339354574,-3.143685219,-3.001504732,-2.902999332,-2.840861579,-2.809495486,-2.804516147,-2.822421102,-2.860366809,-2.916012092,-2.987405732,-3.072903979,-3.171108877,-3.280821381,-3.401005186
CARE0198#1,hcw#73,4,-6.230299079,-4.928411468,-4.161640876,-3.654458093,-3.303847955,-3.059215548,-2.891683146,-2.783019258,-2.7208805,-2.696482923,-2.703338021,-2.736510445,-2.792155728,-2.867219097,-2.959232025,-3.066170603,-3.186354407,-3.318372669,-3.46102933,-3.613301449,-3.774307248
CARE0197#1,hcw#39,5,-7.414968468,-5.966535831,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874412,-2.809508319,-2.80452898,-2.822433935,-2.860379642,-2.916024925,-2.987418565,-3.072916812,-3.17112171,-3.280834214,-3.401018019
CARE0197#1,hcw#42,5,-7.414968468,-5.966535831,-5.057100197,-4.419598299,-3.951995439,-3.602175614,-3.339367166,-3.143698021,-3.001517561,-2.903012165,-2.840874412,-2.809508319,-2.80452898,-2.822433935,-2.860379642,-2.916024925,-2.987418565,-3.072916812,-3.17112171,-3.280834214,-3.401018019
CARE0197#1,CARE0063#10,5,-7.415214495,-5.96656488,-5.057103008,-4.419598337,-3.951995216,-3.602175369,-3.339366919,-3.143697774,-3.001517314,-2.903011918,-2.840874165,-2.809508072,-2.804528733,-2.822433689,-2.860379395,-2.916024678,-2.987418319,-3.072916565,-3.171121463,-3.280833967,-3.401017772
CARE0197#1,CARE0063#9,5,-7.415214495,-5.96656488,-5.057103008,-4.419598337,-3.951995216,-3.602175369,-3.339366919,-3.143697774,-3.001517314,-2.903011918,-2.840874165,-2.809508072,-2.804528733,-2.822433689,-2.860379395,-2.916024678,-2.987418319,-3.072916565,-3.171121463,-3.280833967,-3.401017772
CARE0197#1,hcw#43,5,-7.414995395,-5.966537976,-5.057100326,-4.419598286,-3.951995416,-3.602175591,-3.339367143,-3.143697998,-3.001517538,-2.903012142,-2.840874389,-2.809508296,-2.804528957,-2.822433913,-2.860379619,-2.916024902,-2.987418542,-3.072916789,-3.171121687,-3.280834191,-3.401017996
CARE0197#1,CARE0063#8,5,-7.415214495,-5.96656488,-5.057103008,-4.419598337,-3.951995216,-3.602175369,-3.339366919,-3.143697774,-3.001517314,-2.903011918,-2.840874165,-2.809508072,-2.804528733,-2.822433689,-2.860379395,-2.916024678,-2.987418319,-3.072916565,-3.171121463,-3.280833967,-3.401017772
CARE0197#1,CARE0063#11,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
CARE0197#1,CARE0097#2,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
CARE0197#1,hcw#48,5,-7.416061385,-5.966706801,-5.057122756,-4.419599951,-3.951994472,-3.602174352,-3.339365874,-3.143696727,-3.001516266,-2.90301087,-2.840873118,-2.809507024,-2.804527685,-2.822432641,-2.860378347,-2.91602363,-2.987417271,-3.072915517,-3.171120415,-3.280832919,-3.401016724
CARE0197#1,hcw#49,4,-6.185136457,-4.914100217,-4.157892814,-3.653773877,-3.303933144,-3.059471217,-2.891972654,-2.783314856,-2.721177101,-2.696779676,-2.703634795,-2.736807223,-2.792452506,-2.867515875,-2.959528803,-3.066467381,-3.186651185,-3.318669447,-3.461326107,-3.613598226,-3.774604025
CARE0197#1,hcw#52,5,-7.415214495,-5.96656488,-5.057103008,-4.419598337,-3.951995216,-3.602175369,-3.339366919,-3.143697774,-3.001517314,-2.903011918,-2.840874165,-2.809508072,-2.804528733,-2.822433689,-2.860379395,-2.916024678,-2.987418319,-3.072916565,-3.171121463,-3.280833967,-3.401017772
CARE0197#1,hcw#55,5,-7.415214495,-5.96656488,-5.057103008,-4.419598337,-3.951995216,-3.602175369,-3.339366919,-3.143697774,-3.001517314,-2.903011918,-2.840874165,-2.809508072,-2.804528733,-2.822433689,-2.860379395,-2.916024678,-2.987418319,-3.072916565,-3.171121463,-3.280833967,-3.401017772
CARE0197#1,CARE0244#1,5,-7.42278018,-5.96834182,-5.057461148,-4.419654171,-3.951994019,-3.60216451,-3.339354574,-3.143685219,-3.001504732,-2.902999332,-2.840861579,-2.809495486,-2.804516147,-2.822421102,-2.860366809,-2.916012092,-2.987405732,-3.072903979,-3.171108877,-3.280821381,-3.401005186
CARE0197#1,hcw#72,5,-7.430640519,-5.970722747,-5.058074856,-4.419782645,-3.952006687,-3.602152728,-3.33933816,-3.14366801,-3.001487397,-2.902981979,-2.840844224,-2.80947813,-2.804498791,-2.822403747,-2.860349453,-2.915994736,-2.987388377,-3.072886623,-3.171091521,-3.280804025,-3.40098783
CARE0197#1,hcw#73,3,-5.088825898,-3.948965977,-3.340225547,-2.978920063,-2.759419353,-2.631952766,-2.569641916,-2.556260193,-2.581127698,-2.636771976,-2.717734915,-2.819900192,-2.940083994,-3.075771984,-3.224943326,-3.385949125,-3.557426224,-3.73823465,-3.927411326,-4.124135207,-4.327700621
CARE0197#1,hcw#74,5,-7.430640519,-5.970722747,-5.058074856,-4.419782645,-3.952006687,-3.602152728,-3.33933816,-3.14366801,-3.001487397,-2.902981979,-2.840844224,-2.80947813,-2.804498791,-2.822403747,-2.860349453,-2.915994736,-2.987388377,-3.072886623,-3.171091521,-3.280804025,-3.40098783
CARE0197#1,hcw#75,5,-7.430640519,-5.970722747,-5.058074856,-4.419782645,-3.952006687,-3.602152728,-3.33933816,-3.14366801,-3.001487397,-2.902981979,-2.840844224,-2.80947813,-2.804498791,-2.822403747,-2.860349453,-2.915994736,-2.987388377,-3.072886623,-3.171091521,-3.280804025,-3.40098783
CARE0197#1,CARE0273#1,5,-7.483720719,-5.991773732,-5.065344875,-4.421926506,-3.952478705,-3.602139703,-3.339198324,-3.143497972,-3.001310748,-2.902803991,-2.840665983,-2.809299844,-2.804320498,-2.822225452,-2.860171159,-2.915816442,-2.987210082,-3.072708329,-3.170913226,-3.280625731,-3.400809535
CARE0197#1,CARE0097#5,5,-7.644740162,-6.076225589,-5.104981097,-4.43835569,-3.958251684,-3.603543637,-3.338988191,-3.142745481,-3.000391061,-2.901836658,-2.83968602,-2.808316749,-2.803336674,-2.821241468,-2.85918714,-2.914832417,-2.986226056,-3.071724302,-3.1699292,-3.279641705,-3.399825509
CARE0197#1,CARE0097#4,5,-7.593999316,-6.047527117,-5.090384742,-4.431778542,-3.955713059,-3.602811541,-3.338979104,-3.142997629,-3.000729191,-2.902200779,-2.840057407,-2.808690027,-2.803710412,-2.821615311,-2.859561006,-2.915206287,-2.986599927,-3.072098174,-3.170303071,-3.280015576,-3.40019938
